"","DEPARTMENT","WORK.GROUP","CREATION.YEAR","CREATION.MONTH","Number.Of.Cases","Number.Of.Open.Cases","Number.Of.Cases.Exceeding.Timeframe","Percent.Of.Cases.Exceeding.Timeframe","UniqueID","Mean.Days.To.Close.Of.Closed.Cases","Median.Days.To.Close.Closed.Cases","Standard.Deviation","Above.One.Standard.Deviation","Above.Two.Standard.Deviations","Above.Three.Standard.Deviations","Below.One.Standard.Deviation","Below.Two.Standard.Deviations","Below.Three.Standard.Deviations","Month.Year","Date.End.Month"
"6035","Public Works","Public Works-Street and Traffic-Streetlights",2013,2,171,0,48,28.0701754385965,"Public Works Public Works-Street and Traffic-Streetlights 2013 2",2,1,3.39376591102326,5.39376591102326,8.78753182204652,12.1812977330698,-1.39376591102326,-4.78753182204652,-8.18129773306978,"2013.2","2013/02/28"
"6036","Public Works","Public Works-Street and Traffic-Streetlights",2013,3,198,0,69,34.8484848484849,"Public Works Public Works-Street and Traffic-Streetlights 2013 3",1.94949494949495,1,2.5043058852663,4.45380083476125,6.95810672002755,9.46241260529385,-0.554810935771352,-3.05911682103765,-5.56342270630395,"2013.3","2013/03/31"
"6037","Public Works","Public Works-Street and Traffic-Streetlights",2013,4,216,0,47,21.7592592592593,"Public Works Public Works-Street and Traffic-Streetlights 2013 4",1.25462962962963,1,1.48949089221845,2.74412052184808,4.23361141406653,5.72310230628498,-0.234861262588822,-1.72435215480727,-3.21384304702573,"2013.4","2013/04/30"
"6038","Public Works","Public Works-Street and Traffic-Streetlights",2013,5,207,0,73,35.2657004830918,"Public Works Public Works-Street and Traffic-Streetlights 2013 5",1.60386473429952,1,1.86109492281062,3.46495965711014,5.32605457992075,7.18714950273137,-0.257230188511102,-2.11832511132172,-3.97942003413234,"2013.5","2013/05/31"
"6039","Public Works","Public Works-Street and Traffic-Streetlights",2013,6,288,0,92,31.9444444444444,"Public Works Public Works-Street and Traffic-Streetlights 2013 6",1.27083333333333,1,1.1337013476417,2.40453468097503,3.53823602861673,4.67193737625843,0.137131985691636,-0.996569361950062,-2.13027070959176,"2013.6","2013/06/30"
"6040","Public Works","Public Works-Street and Traffic-Streetlights",2013,7,292,0,111,38.013698630137,"Public Works Public Works-Street and Traffic-Streetlights 2013 7",1.82191780821918,1,3.04194035450551,4.86385816272468,7.90579851723019,10.9477388717357,-1.22002254628633,-4.26196290079183,-7.30390325529734,"2013.7","2013/07/31"
"6041","Public Works","Public Works-Street and Traffic-Streetlights",2013,8,250,0,78,31.2,"Public Works Public Works-Street and Traffic-Streetlights 2013 8",1.624,1,1.36604844475357,2.99004844475357,4.35609688950715,5.72214533426072,0.257951555246426,-1.10809688950715,-2.47414533426072,"2013.8","2013/08/31"
"6042","Public Works","Public Works-Street and Traffic-Streetlights",2013,9,274,0,109,39.7810218978102,"Public Works Public Works-Street and Traffic-Streetlights 2013 9",1.64598540145985,1,1.45337876387676,3.09936416533661,4.55274292921337,6.00612169309013,0.192606637583096,-1.26077212629366,-2.71415089017042,"2013.9","2013/09/30"
"6043","Public Works","Public Works-Street and Traffic-Streetlights",2013,10,314,0,121,38.5350318471338,"Public Works Public Works-Street and Traffic-Streetlights 2013 10",1.66242038216561,1,1.4956983692749,3.15811875144051,4.65381712071541,6.14951548999032,0.166722012890701,-1.3289763563842,-2.82467472565911,"2013.10","2013/10/31"
"6044","Public Works","Public Works-Street and Traffic-Streetlights",2013,11,266,0,100,37.593984962406,"Public Works Public Works-Street and Traffic-Streetlights 2013 11",1.71804511278195,1,1.46899193192827,3.18703704471023,4.6560289766385,6.12502090856678,0.24905318085368,-1.21993875107459,-2.68893068300287,"2013.11","2013/11/30"
"6045","Public Works","Public Works-Street and Traffic-Streetlights",2013,12,265,0,102,38.4905660377359,"Public Works Public Works-Street and Traffic-Streetlights 2013 12",2.07169811320755,1,4.1146623153213,6.18636042852885,10.3010227438501,14.4156850591714,-2.04296420211375,-6.15762651743505,-10.2722888327564,"2013.12","2013/12/31"
"6046","Public Works","Public Works-Street and Traffic-Streetlights",2014,1,255,0,78,30.5882352941176,"Public Works Public Works-Street and Traffic-Streetlights 2014 1",2.09411764705882,1,3.36010708049668,5.4542247275555,8.81433180805218,12.1744388885489,-1.26598943343785,-4.62609651393453,-7.98620359443121,"2014.1","2014/01/31"
"6047","Public Works","Public Works-Street and Traffic-Streetlights",2014,2,173,0,63,36.4161849710983,"Public Works Public Works-Street and Traffic-Streetlights 2014 2",1.92485549132948,1,1.6981917903767,3.62304728170618,5.32123907208288,7.01943086245958,0.22666370095278,-1.47152808942392,-3.16971987980062,"2014.2","2014/02/28"
"6048","Public Works","Public Works-Street and Traffic-Streetlights",2014,3,200,0,57,28.5,"Public Works Public Works-Street and Traffic-Streetlights 2014 3",1.62,1,1.98121834502239,3.60121834502239,5.58243669004479,7.56365503506718,-0.361218345022394,-2.34243669004479,-4.32365503506718,"2014.3","2014/03/31"
"6049","Public Works","Public Works-Street and Traffic-Streetlights",2014,4,166,0,57,34.3373493975904,"Public Works Public Works-Street and Traffic-Streetlights 2014 4",1.64457831325301,1,1.42707609633788,3.07165440959089,4.49873050592877,5.92580660226665,0.217502216915134,-1.20957387942274,-2.63664997576062,"2014.4","2014/04/30"
"6050","Public Works","Public Works-Street and Traffic-Streetlights",2014,5,172,0,53,30.8139534883721,"Public Works Public Works-Street and Traffic-Streetlights 2014 5",1.76162790697674,1,2.44856652680211,4.21019443377885,6.65876096058096,9.10732748738306,-0.686938619825362,-3.13550514662747,-5.58407167342957,"2014.5","2014/05/31"
"6051","Public Works","Public Works-Street and Traffic-Streetlights",2014,6,213,0,86,40.3755868544601,"Public Works Public Works-Street and Traffic-Streetlights 2014 6",1.74178403755869,1,1.45173630926239,3.19352034682107,4.64525665608346,6.09699296534585,0.290047728296296,-1.16168858096609,-2.61342489022848,"2014.6","2014/06/30"
"6052","Public Works","Public Works-Street and Traffic-Streetlights",2014,7,260,0,97,37.3076923076923,"Public Works Public Works-Street and Traffic-Streetlights 2014 7",2.62307692307692,1,10.9391192636487,13.5621961867256,24.5013154503744,35.4404347140231,-8.3160423405718,-19.2551616042205,-30.1942808678692,"2014.7","2014/07/31"
"6053","Public Works","Public Works-Street and Traffic-Streetlights",2014,8,239,0,112,46.8619246861925,"Public Works Public Works-Street and Traffic-Streetlights 2014 8",1.81589958158996,1,1.7416060172397,3.55750559882966,5.29911161606936,7.04071763330907,0.0742935643502549,-1.66731245288945,-3.40891847012915,"2014.8","2014/08/31"
"6054","Public Works","Public Works-Street and Traffic-Streetlights",2014,9,181,0,57,31.4917127071823,"Public Works Public Works-Street and Traffic-Streetlights 2014 9",1.77348066298343,1,2.12094411260426,3.89442477558768,6.01536888819194,8.1363130007962,-0.347463449620833,-2.46840756222509,-4.58935167482935,"2014.9","2014/09/30"
"6055","Public Works","Public Works-Street and Traffic-Streetlights",2014,10,242,0,76,31.404958677686,"Public Works Public Works-Street and Traffic-Streetlights 2014 10",1.47933884297521,1,1.26621711610765,2.74555595908285,4.0117730751905,5.27799019129815,0.213121726867559,-1.05309538924009,-2.31931250534774,"2014.10","2014/10/31"
"6056","Public Works","Public Works-Street and Traffic-Streetlights",2014,11,170,0,49,28.8235294117647,"Public Works Public Works-Street and Traffic-Streetlights 2014 11",1.48823529411765,1,1.44827273288084,2.93650802699848,4.38478075987932,5.83305349276016,0.0399625612368097,-1.40831017164403,-2.85658290452487,"2014.11","2014/11/30"
"6057","Public Works","Public Works-Street and Traffic-Streetlights",2014,12,174,0,55,31.6091954022989,"Public Works Public Works-Street and Traffic-Streetlights 2014 12",1.6551724137931,1,1.71243386409163,3.36760627788473,5.08004014197636,6.79247400606799,-0.0572614502985245,-1.76969531439015,-3.48212917848178,"2014.12","2014/12/31"
"6058","Public Works","Public Works-Street and Traffic-Streetlights",2015,1,203,0,48,23.6453201970443,"Public Works Public Works-Street and Traffic-Streetlights 2015 1",1.44334975369458,1,2.10621254812016,3.54956230181474,5.65577484993491,7.76198739805507,-0.662862794425581,-2.76907534254574,-4.87528789066591,"2015.1","2015/01/31"
"6059","Public Works","Public Works-Street and Traffic-Streetlights",2015,2,196,0,63,32.1428571428571,"Public Works Public Works-Street and Traffic-Streetlights 2015 2",1.62755102040816,1,1.49839439621694,3.12594541662511,4.62433981284205,6.122734209059,0.129156624191219,-1.36923777202573,-2.86763216824267,"2015.2","2015/02/28"
"6060","Public Works","Public Works-Street and Traffic-Streetlights",2015,3,220,0,78,35.4545454545455,"Public Works Public Works-Street and Traffic-Streetlights 2015 3",1.5,1,1.30156211028926,2.80156211028926,4.10312422057853,5.40468633086779,0.198437889710737,-1.10312422057853,-2.40468633086779,"2015.3","2015/03/31"
"6061","Public Works","Public Works-Street and Traffic-Streetlights",2015,4,207,0,66,31.8840579710145,"Public Works Public Works-Street and Traffic-Streetlights 2015 4",1.60869565217391,1,1.97718092417531,3.58587657634923,5.56305750052454,7.54023842469985,-0.368485272001401,-2.34566619617671,-4.32284712035203,"2015.4","2015/04/30"
"6062","Public Works","Public Works-Street and Traffic-Streetlights",2015,5,179,0,52,29.0502793296089,"Public Works Public Works-Street and Traffic-Streetlights 2015 5",2.2122905027933,1,6.22694983717426,8.43924033996755,14.6661901771418,20.8931400143161,-4.01465933438096,-10.2416091715552,-16.4685590087295,"2015.5","2015/05/31"
"6063","Public Works","Public Works-Street and Traffic-Streetlights",2015,6,226,0,84,37.1681415929204,"Public Works Public Works-Street and Traffic-Streetlights 2015 6",2.01327433628319,1,2.00550373499323,4.01877807127641,6.02428180626964,8.02978554126286,0.00777060128996032,-1.99773313370327,-4.00323686869649,"2015.6","2015/06/30"
"6064","Public Works","Public Works-Street and Traffic-Streetlights",2015,7,261,0,77,29.5019157088123,"Public Works Public Works-Street and Traffic-Streetlights 2015 7",2.01149425287356,1,3.37921561064636,5.39070986351993,8.76992547416629,12.1491410848126,-1.3677213577728,-4.74693696841916,-8.12615257906552,"2015.7","2015/07/31"
"6065","Public Works","Public Works-Street and Traffic-Streetlights",2015,8,187,0,79,42.2459893048128,"Public Works Public Works-Street and Traffic-Streetlights 2015 8",2.16577540106952,1,2.52712272379322,4.69289812486274,7.22002084865596,9.74714357244918,-0.361347322723703,-2.88847004651692,-5.41559277031015,"2015.8","2015/08/31"
"6066","Public Works","Public Works-Street and Traffic-Streetlights",2015,9,231,0,77,33.3333333333333,"Public Works Public Works-Street and Traffic-Streetlights 2015 9",1.48484848484848,1,1.4381403597475,2.92298884459598,4.36112920434348,5.79926956409097,0.0467081251009898,-1.39143223464651,-2.829572594394,"2015.9","2015/09/30"
"6067","Public Works","Public Works-Street and Traffic-Streetlights",2015,10,175,0,48,27.4285714285714,"Public Works Public Works-Street and Traffic-Streetlights 2015 10",1.55428571428571,1,1.54107419938598,3.09535991367169,4.63643411305767,6.17750831244365,0.0132115148997354,-1.52786268448624,-3.06893688387222,"2015.10","2015/10/31"
"6068","Public Works","Public Works-Street and Traffic-Streetlights",2015,11,227,1,2,0.881057268722467,"Public Works Public Works-Street and Traffic-Streetlights 2015 11",NA,NA,1.99781591658946,NA,NA,NA,NA,NA,NA,"2015.11","2015/11/30"
"6069","Public Works","Public Works-Street and Traffic-Streetlights",2015,12,111,14,0,0,"Public Works Public Works-Street and Traffic-Streetlights 2015 12",NA,NA,1.38985647853577,NA,NA,NA,NA,NA,NA,"2015.12","2015/12/31"
"6070","Public Works","Public Works-Street and Traffic-Streetlights Staff",2010,6,4,0,2,50,"Public Works Public Works-Street and Traffic-Streetlights Staff 2010 6",4.5,3.5,3.3166247903554,7.8166247903554,11.1332495807108,14.4498743710662,1.1833752096446,-2.1332495807108,-5.4498743710662,"2010.6","2010/06/30"
"6071","Public Works","Public Works-Street and Traffic-Streetlights Staff",2010,7,7,0,3,42.8571428571429,"Public Works Public Works-Street and Traffic-Streetlights Staff 2010 7",13.2857142857143,1,16.234883078465,29.5205973641793,45.7554804426442,61.9903635211092,-2.9491687927507,-19.1840518712157,-35.4189349496807,"2010.7","2010/07/31"
"6072","Public Works","Public Works-Street and Traffic-Streetlights Staff",2010,8,6,0,3,50,"Public Works Public Works-Street and Traffic-Streetlights Staff 2010 8",2.33333333333333,2,2.58198889747161,4.91532223080494,7.49731112827656,10.0793000257482,-0.248655564138278,-2.83064446160989,-5.4126333590815,"2010.8","2010/08/31"
"6073","Public Works","Public Works-Street and Traffic-Streetlights Staff",2010,9,6,0,0,0,"Public Works Public Works-Street and Traffic-Streetlights Staff 2010 9",1.16666666666667,1,1.47196014438797,2.63862681105464,4.11058695544262,5.58254709983059,-0.305293477721308,-1.77725362210928,-3.24921376649726,"2010.9","2010/09/30"
"6074","Public Works","Public Works-Street and Traffic-Streetlights Staff",2010,10,3,0,0,0,"Public Works Public Works-Street and Traffic-Streetlights Staff 2010 10",2,1,2.64575131106459,4.64575131106459,7.29150262212918,9.93725393319377,-0.645751311064591,-3.29150262212918,-5.93725393319377,"2010.10","2010/10/31"
"6075","Public Works","Public Works-Street and Traffic-Streetlights Staff",2010,11,2,0,0,0,"Public Works Public Works-Street and Traffic-Streetlights Staff 2010 11",2,2,1.4142135623731,3.41421356237309,4.82842712474619,6.24264068711929,0.585786437626905,-0.82842712474619,-2.24264068711929,"2010.11","2010/11/30"
"6076","Public Works","Public Works-Street and Traffic-Streetlights Staff",2010,12,4,0,0,0,"Public Works Public Works-Street and Traffic-Streetlights Staff 2010 12",0.25,0,0.5,0.75,1.25,1.75,-0.25,-0.75,-1.25,"2010.12","2010/12/31"
"6077","Public Works","Public Works-Street and Traffic-Streetlights Staff",2011,1,2,0,0,0,"Public Works Public Works-Street and Traffic-Streetlights Staff 2011 1",1,1,0,1,1,1,1,1,1,"2011.1","2011/01/31"
"6078","Public Works","Public Works-Street and Traffic-Streetlights Staff",2011,3,1,0,0,0,"Public Works Public Works-Street and Traffic-Streetlights Staff 2011 3",3,3,NA,NA,NA,NA,NA,NA,NA,"2011.3","2011/03/31"
"6079","Public Works","Public Works-Street and Traffic-Streetlights Staff",2011,5,2,0,0,0,"Public Works Public Works-Street and Traffic-Streetlights Staff 2011 5",3,3,0,3,3,3,3,3,3,"2011.5","2011/05/31"
"6080","Public Works","Public Works-Street and Traffic-Streetlights Staff",2011,6,1,0,1,100,"Public Works Public Works-Street and Traffic-Streetlights Staff 2011 6",8,8,NA,NA,NA,NA,NA,NA,NA,"2011.6","2011/06/30"
"6081","Public Works","Public Works-Street and Traffic-Streetlights Staff",2011,8,2,0,2,100,"Public Works Public Works-Street and Traffic-Streetlights Staff 2011 8",8.5,8.5,4.94974746830583,13.4497474683058,18.3994949366117,23.3492424049175,3.55025253169417,-1.39949493661167,-6.3492424049175,"2011.8","2011/08/31"
"6082","Public Works","Public Works-Street and Traffic-Streetlights Staff",2011,9,2,0,1,50,"Public Works Public Works-Street and Traffic-Streetlights Staff 2011 9",14.5,14.5,14.8492424049175,29.3492424049175,44.198484809835,59.0477272147525,-0.349242404917497,-15.198484809835,-30.0477272147525,"2011.9","2011/09/30"
"6083","Public Works","Public Works-Street and Traffic-Streetlights Staff",2011,10,7,0,2,28.5714285714286,"Public Works Public Works-Street and Traffic-Streetlights Staff 2011 10",14.7142857142857,2,22.09611040971,36.8103961239957,58.9065065337057,81.0026169434158,-7.3818246954243,-29.4779351051343,-51.5740455148443,"2011.10","2011/10/31"
"6084","Public Works","Public Works-Street and Traffic-Streetlights Staff",2011,11,2,0,2,100,"Public Works Public Works-Street and Traffic-Streetlights Staff 2011 11",3,3,1.4142135623731,4.41421356237309,5.82842712474619,7.24264068711929,1.5857864376269,0.17157287525381,-1.24264068711929,"2011.11","2011/11/30"
"6085","Public Works","Public Works-Street and Traffic-Streetlights Staff",2011,12,8,0,0,0,"Public Works Public Works-Street and Traffic-Streetlights Staff 2011 12",0.25,0,0.707106781186548,0.957106781186548,1.6642135623731,2.37132034355964,-0.457106781186548,-1.1642135623731,-1.87132034355964,"2011.12","2011/12/31"
"6086","Public Works","Public Works-Street and Traffic-Streetlights Staff",2012,1,2,0,1,50,"Public Works Public Works-Street and Traffic-Streetlights Staff 2012 1",7,7,8.48528137423857,15.4852813742386,23.9705627484771,32.4558441227157,-1.48528137423857,-9.97056274847714,-18.4558441227157,"2012.1","2012/01/31"
"6087","Public Works","Public Works-Street and Traffic-Streetlights Staff",2012,2,5,0,1,20,"Public Works Public Works-Street and Traffic-Streetlights Staff 2012 2",1,1,0.707106781186548,1.70710678118655,2.41421356237309,3.12132034355964,0.292893218813452,-0.414213562373095,-1.12132034355964,"2012.2","2012/02/29"
"6088","Public Works","Public Works-Street and Traffic-Streetlights Staff",2012,3,2,0,1,50,"Public Works Public Works-Street and Traffic-Streetlights Staff 2012 3",3,3,4.24264068711928,7.24264068711928,11.4852813742386,15.7279220613579,-1.24264068711928,-5.48528137423857,-9.72792206135786,"2012.3","2012/03/31"
